Plate	Well Number	Well	Characteristics [Organism]	Term Source 1 REF	Term Source 1 Accession	Gene Identifier	Gene Symbol	Gene Symbol Synonyms	Reagent Design Gene Annotation Build	Analysis Gene Annotation Build	Control Type	Control Comments	Channels	Comments
Plate11-Red-A	38	E6	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YNL117W	MLS1		"SGD, 1999"	"SGD, 1999"			YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate11-Red-A	39	E7	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YNL057W			"SGD, 1999"	"SGD, 1999"			YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate11-Red-A	40	E8	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YOR202W	HIS3	HIS10	"SGD, 1999"	"SGD, 1999"	negative control	HIS3-BLANK	YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate11-Red-A	41	F1	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YNL043C			"SGD, 1999"	"SGD, 1999"			YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate11-Red-A	42	F2	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YNR008W	LRO1		"SGD, 1999"	"SGD, 1999"			YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate11-Red-A	43	F3	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YNR023W	SNF12	SWP73	"SGD, 1999"	"SGD, 1999"			YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate11-Red-A	44	F4	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YNR037C	RSM19		"SGD, 1999"	"SGD, 1999"			YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate11-Red-A	45	F5	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YNL145W	MFA2		"SGD, 1999"	"SGD, 1999"			YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate11-Red-A	46	F6	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YNL122C			"SGD, 1999"	"SGD, 1999"			YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate11-Red-A	47	F7	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YNL063W	MTQ1		"SGD, 1999"	"SGD, 1999"			YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate11-Red-A	48	F8	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YOR202W	HIS3	HIS10	"SGD, 1999"	"SGD, 1999"	negative control	HIS3-BLANK	YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate11-Red-B	1	A1	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YOR202W	HIS3	HIS10	"SGD, 1999"	"SGD, 1999"	negative control	HIS3-BLANK	YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate11-Red-B	2	A2	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YOR202W	HIS3	HIS10	"SGD, 1999"	"SGD, 1999"	negative control	HIS3-BLANK	YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate11-Red-B	3	A3	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YOR202W	HIS3	HIS10	"SGD, 1999"	"SGD, 1999"	negative control	HIS3-BLANK	YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate11-Red-B	4	A4	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YOR202W	HIS3	HIS10	"SGD, 1999"	"SGD, 1999"	negative control	HIS3-BLANK	YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate11-Red-B	5	A5	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YOR202W	HIS3	HIS10	"SGD, 1999"	"SGD, 1999"	negative control	HIS3-BLANK	YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate11-Red-B	6	A6	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YOR202W	HIS3	HIS10	"SGD, 1999"	"SGD, 1999"	negative control	HIS3-BLANK	YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate11-Red-B	7	A7	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YOR202W	HIS3	HIS10	"SGD, 1999"	"SGD, 1999"	negative control	HIS3-BLANK	YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate11-Red-B	8	A8	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YOR202W	HIS3	HIS10	"SGD, 1999"	"SGD, 1999"	negative control	HIS3-BLANK	YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate11-Red-B	9	B1	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YNR006W	VPS27	DID7;VPT27;VPL23;SSV17;GRD11	"SGD, 1999"	"SGD, 1999"			YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate11-Red-B	10	B2	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YNR021W			"SGD, 1999"	"SGD, 1999"			YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate11-Red-B	11	B3	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YNR034W	SOL1		"SGD, 1999"	"SGD, 1999"			YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate11-Red-B	12	B4	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YNR049C	MSO1		"SGD, 1999"	"SGD, 1999"			YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate11-Red-B	13	B5	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YNL127W	FAR11		"SGD, 1999"	"SGD, 1999"			YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate11-Red-B	14	B6	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YNL077W	APJ1		"SGD, 1999"	"SGD, 1999"			YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate11-Red-B	15	B7	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YIL107C	PFK26		"SGD, 1999"	"SGD, 1999"			YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate11-Red-B	16	B8	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YOR202W	HIS3	HIS10	"SGD, 1999"	"SGD, 1999"	negative control	HIS3-BLANK	YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate11-Red-B	17	C1	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YNR005C			"SGD, 1999"	"SGD, 1999"			YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate11-Red-B	18	C2	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YNR020C	ATP23		"SGD, 1999"	"SGD, 1999"			YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate11-Red-B	19	C3	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YNR033W	ABZ1		"SGD, 1999"	"SGD, 1999"			YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate11-Red-B	20	C4	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YNR048W		CRF1	"SGD, 1999"	"SGD, 1999"			YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate11-Red-B	21	C5	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YNL128W	TEP1		"SGD, 1999"	"SGD, 1999"			YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate11-Red-B	22	C6	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YNL081C	SWS2		"SGD, 1999"	"SGD, 1999"			YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate11-Red-B	23	C7	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YIL105C	SLM1	LIT2	"SGD, 1999"	"SGD, 1999"			YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate11-Red-B	24	C8	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YOR202W	HIS3	HIS10	"SGD, 1999"	"SGD, 1999"	negative control	HIS3-BLANK	YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate11-Red-B	25	D1	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YNR004W			"SGD, 1999"	"SGD, 1999"			YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate11-Red-B	26	D2	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YNR019W	ARE2	SAT1	"SGD, 1999"	"SGD, 1999"			YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate11-Red-B	27	D3	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YNR032W	PPG1		"SGD, 1999"	"SGD, 1999"			YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate11-Red-B	28	D4	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YNR047W			"SGD, 1999"	"SGD, 1999"			YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate11-Red-B	29	D5	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YNL129W	NRK1		"SGD, 1999"	"SGD, 1999"			YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate11-Red-B	30	D6	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YNL084C	END3		"SGD, 1999"	"SGD, 1999"			YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate11-Red-B	31	D7	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YIL103W	DPH1	KIF48	"SGD, 1999"	"SGD, 1999"			YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate11-Red-B	32	D8	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YOR202W	HIS3	HIS10	"SGD, 1999"	"SGD, 1999"	negative control	HIS3-BLANK	YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate11-Red-B	33	E1	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YNR002C	ATO2	FUN34	"SGD, 1999"	"SGD, 1999"			YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate11-Red-B	34	E2	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YNR018W			"SGD, 1999"	"SGD, 1999"			YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate11-Red-B	35	E3	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YNR031C	SSK2		"SGD, 1999"	"SGD, 1999"			YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate11-Red-B	36	E4	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YNR045W	PET494		"SGD, 1999"	"SGD, 1999"			YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate11-Red-B	37	E5	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YNL133C	FYV6		"SGD, 1999"	"SGD, 1999"			YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate11-Red-B	38	E6	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YNL092W			"SGD, 1999"	"SGD, 1999"			YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate11-Red-B	39	E7	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YIL101C	XBP1		"SGD, 1999"	"SGD, 1999"			YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate11-Red-B	40	E8	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YOR202W	HIS3	HIS10	"SGD, 1999"	"SGD, 1999"	negative control	HIS3-BLANK	YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate11-Red-B	41	F1	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YNR001C	CIT1	LYS6;CS1	"SGD, 1999"	"SGD, 1999"			YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate11-Red-B	42	F2	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YNR015W	SMM1	DUS2	"SGD, 1999"	"SGD, 1999"			YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate11-Red-B	43	F3	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YNR030W	ALG12	ECM39	"SGD, 1999"	"SGD, 1999"			YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate11-Red-B	44	F4	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YNR044W	AGA1		"SGD, 1999"	"SGD, 1999"			YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate11-Red-B	45	F5	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YNL134C			"SGD, 1999"	"SGD, 1999"			YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate11-Red-B	46	F6	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YNL094W	APP1		"SGD, 1999"	"SGD, 1999"			YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate11-Red-B	47	F7	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YIL100W			"SGD, 1999"	"SGD, 1999"			YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate11-Red-B	48	F8	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YOR202W	HIS3	HIS10	"SGD, 1999"	"SGD, 1999"	negative control	HIS3-BLANK	YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate11-Yellow-A	1	A1	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YOR202W	HIS3	HIS10	"SGD, 1999"	"SGD, 1999"	negative control	HIS3-BLANK	YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate11-Yellow-A	2	A2	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YGR038W	ORM1		"SGD, 1999"	"SGD, 1999"			YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate11-Yellow-A	3	A3	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YGR238C	KEL2		"SGD, 1999"	"SGD, 1999"			YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate11-Yellow-A	4	A4	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YJL160C			"SGD, 1999"	"SGD, 1999"			YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate11-Yellow-A	5	A5	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YJL206C			"SGD, 1999"	"SGD, 1999"			YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate11-Yellow-A	6	A6	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YKR019C	IRS4		"SGD, 1999"	"SGD, 1999"			YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate11-Yellow-A	7	A7	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YML035C	AMD1	AMD3	"SGD, 1999"	"SGD, 1999"			YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate11-Yellow-A	8	A8	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YBR169C	SSE2		"SGD, 1999"	"SGD, 1999"			YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate11-Yellow-A	9	B1	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YOR202W	HIS3	HIS10	"SGD, 1999"	"SGD, 1999"	negative control	HIS3-BLANK	YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate11-Yellow-A	10	B2	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YGR032W	GSC2	FKS2	"SGD, 1999"	"SGD, 1999"			YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate11-Yellow-A	11	B3	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YGR117C			"SGD, 1999"	"SGD, 1999"			YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate11-Yellow-A	12	B4	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YJL151C	SNA3		"SGD, 1999"	"SGD, 1999"			YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate11-Yellow-A	13	B5	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YJL200C	ACO2		"SGD, 1999"	"SGD, 1999"			YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate11-Yellow-A	14	B6	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YKR010C	TOF2		"SGD, 1999"	"SGD, 1999"			YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate11-Yellow-A	15	B7	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YKR053C	YSR3	LBP2	"SGD, 1999"	"SGD, 1999"			YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate11-Yellow-A	16	B8	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YBR168W	PEX32		"SGD, 1999"	"SGD, 1999"			YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate11-Yellow-A	17	C1	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YOR202W	HIS3	HIS10	"SGD, 1999"	"SGD, 1999"	negative control	HIS3-BLANK	YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate11-Yellow-A	18	C2	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YGR028W	MSP1	YTA4	"SGD, 1999"	"SGD, 1999"			YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate11-Yellow-A	19	C3	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YGR110W			"SGD, 1999"	"SGD, 1999"			YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate11-Yellow-A	20	C4	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YJL141C	YAK1		"SGD, 1999"	"SGD, 1999"			YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate11-Yellow-A	21	C5	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YJL196C	ELO1		"SGD, 1999"	"SGD, 1999"			YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate11-Yellow-A	22	C6	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YKL220C	FRE2		"SGD, 1999"	"SGD, 1999"			YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate11-Yellow-A	23	C7	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YKR046C	PET10		"SGD, 1999"	"SGD, 1999"			YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate11-Yellow-A	24	C8	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YBR150C	TBS1		"SGD, 1999"	"SGD, 1999"			YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate11-Yellow-A	25	D1	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YOR202W	HIS3	HIS10	"SGD, 1999"	"SGD, 1999"	negative control	HIS3-BLANK	YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate11-Yellow-A	26	D2	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YGL219C	MDM34	MMM2	"SGD, 1999"	"SGD, 1999"			YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate11-Yellow-A	27	D3	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YGR106C			"SGD, 1999"	"SGD, 1999"			YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate11-Yellow-A	28	D4	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YJL140W	RPB4	CTF15	"SGD, 1999"	"SGD, 1999"			YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate11-Yellow-A	29	D5	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YJL191W	RPS14B	CRY2	"SGD, 1999"	"SGD, 1999"			YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate11-Yellow-A	30	D6	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YKL215C			"SGD, 1999"	"SGD, 1999"			YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate11-Yellow-A	31	D7	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YKR041W			"SGD, 1999"	"SGD, 1999"			YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate11-Yellow-A	32	D8	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YOR202W	HIS3	HIS10	"SGD, 1999"	"SGD, 1999"	negative control	HIS3-BLANK	YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate11-Yellow-A	33	E1	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YOR202W	HIS3	HIS10	"SGD, 1999"	"SGD, 1999"	negative control	HIS3-BLANK	YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate11-Yellow-A	34	E2	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YFR039C			"SGD, 1999"	"SGD, 1999"			YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate11-Yellow-A	35	E3	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YGR093W			"SGD, 1999"	"SGD, 1999"			YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate11-Yellow-A	36	E4	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YJL139C	YUR1		"SGD, 1999"	"SGD, 1999"			YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate11-Yellow-A	37	E5	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YJL189W	RPL39	SPB2;RPL46;PUB2	"SGD, 1999"	"SGD, 1999"			YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate11-Yellow-A	38	E6	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YKL204W	EAP1		"SGD, 1999"	"SGD, 1999"			YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate11-Yellow-A	39	E7	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YKR040C			"SGD, 1999"	"SGD, 1999"			YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate11-Yellow-A	40	E8	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YBR131W	CCZ1	CVT16	"SGD, 1999"	"SGD, 1999"			YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate11-Yellow-A	41	F1	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YOR202W	HIS3	HIS10	"SGD, 1999"	"SGD, 1999"	negative control	HIS3-BLANK	YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate11-Yellow-A	42	F2	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YDR537C			"SGD, 1999"	"SGD, 1999"			YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate11-Yellow-A	43	F3	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YGR092W	DBF2		"SGD, 1999"	"SGD, 1999"			YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate11-Yellow-A	44	F4	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YJL137C	GLG2		"SGD, 1999"	"SGD, 1999"			YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate11-Yellow-A	45	F5	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YJL177W	RPL17B		"SGD, 1999"	"SGD, 1999"			YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate11-Yellow-A	46	F6	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YKL202W			"SGD, 1999"	"SGD, 1999"			YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate11-Yellow-A	47	F7	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YKR039W	GAP1		"SGD, 1999"	"SGD, 1999"			YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate11-Yellow-A	48	F8	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YBR125C	PTC4	GCT1	"SGD, 1999"	"SGD, 1999"			YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate11-Yellow-B	1	A1	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YOR202W	HIS3	HIS10	"SGD, 1999"	"SGD, 1999"	negative control	HIS3-BLANK	YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate11-Yellow-B	2	A2	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YOR202W	HIS3	HIS10	"SGD, 1999"	"SGD, 1999"	negative control	HIS3-BLANK	YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate11-Yellow-B	3	A3	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YOR202W	HIS3	HIS10	"SGD, 1999"	"SGD, 1999"	negative control	HIS3-BLANK	YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate11-Yellow-B	4	A4	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YOR202W	HIS3	HIS10	"SGD, 1999"	"SGD, 1999"	negative control	HIS3-BLANK	YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate11-Yellow-B	5	A5	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YOR202W	HIS3	HIS10	"SGD, 1999"	"SGD, 1999"	negative control	HIS3-BLANK	YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate11-Yellow-B	6	A6	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YOR202W	HIS3	HIS10	"SGD, 1999"	"SGD, 1999"	negative control	HIS3-BLANK	YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate11-Yellow-B	7	A7	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YOR202W	HIS3	HIS10	"SGD, 1999"	"SGD, 1999"	negative control	HIS3-BLANK	YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate11-Yellow-B	8	A8	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YOR202W	HIS3	HIS10	"SGD, 1999"	"SGD, 1999"	negative control	HIS3-BLANK	YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate11-Yellow-B	9	B1	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YOR202W	HIS3	HIS10	"SGD, 1999"	"SGD, 1999"	negative control	HIS3-BLANK	YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate11-Yellow-B	10	B2	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YGR086C	PIL1		"SGD, 1999"	"SGD, 1999"			YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate11-Yellow-B	11	B3	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YJL132W			"SGD, 1999"	"SGD, 1999"			YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate11-Yellow-B	12	B4	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YJL172W	CPS1		"SGD, 1999"	"SGD, 1999"			YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate11-Yellow-B	13	B5	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YKL194C	MST1		"SGD, 1999"	"SGD, 1999"			YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
