Time (s),,Green x,Green y,Green z,,Red x,Red y,Red z,,interspot distance (nm),,x offset,y offset,z offset,,Green Max I,Green Backgrnd,Green STD,,Red Max I,Red Backgrnd,Red STD,,Green contrast,,Red constrast,,OriginalvideoID,Strain,ManuscriptvideoID,Mother/Daughter Cell,DD strain names
498,,6.332,2.297,2.063,,6.2832,2.4546,2.2269,,232.5562513,,-0.0488,0.1576,0.1639,,66.53,33.16,5.55,,14.17,4.75,0.601,,33.37,,9.42,,67_32b,51.3kb,failedqc,d,DD1472
504,,6.317,2.323,2.125,,6.1762,2.6726,2.0619,,382.134021,,-0.1408,0.3496,-0.0631,,66.33,33.1,5.53,,15.53,4.83,0.656,,33.23,,10.7,,67_32b,51.3kb,failedqc,d,DD1472
510,,6.314,2.519,2.061,,6.2982,2.4726,2.2329,,178.7518112,,-0.0158,-0.0464,0.1719,,63.72,33.18,5.38,,15.6,4.77,0.683,,30.54,,10.83,,67_32b,51.3kb,failedqc,d,DD1472
516,,6.019,2.397,2.204,,6.2762,2.6156,2.2389,,339.3461507,,0.2572,0.2186,0.0349,,81.04,33.86,6.27,,12.53,4.72,0.575,,47.18,,7.81,,67_32b,51.3kb,failedqc,d,DD1472
522,,6.006,2.481,2.222,,6.1672,2.4776,2.4929,,315.2519786,,0.1612,-0.0034,0.2709,,78.41,34.12,6.13,,13.88,4.87,0.636,,44.29,,9.01,,67_32b,51.3kb,failedqc,d,DD1472
528,,6.16,2.507,2.19,,6.2142,2.4646,2.3559,,179.605707,,0.0542,-0.0424,0.1659,,67.44,33.15,5.02,,12.75,4.73,0.545,,34.29,,8.02,,67_32b,51.3kb,failedqc,d,DD1472
534,,5.865,2.593,2.131,,6.1882,2.4806,2.0299,,356.8097672,,0.3232,-0.1124,-0.1011,,74.99,34.12,6.16,,13.59,4.94,0.648,,40.87,,8.65,,67_32b,51.3kb,failedqc,d,DD1472
540,,5.878,2.634,2.037,,6.1872,2.5366,2.1439,,341.3488099,,0.3092,-0.0974,0.1069,,79.74,34.34,6.38,,14.89,4.91,0.653,,45.4,,9.98,,67_32b,51.3kb,failedqc,d,DD1472
546,,5.785,2.51,2.156,,6.0342,2.3966,2.2439,,287.5527952,,0.2492,-0.1134,0.0879,,74.99,34.04,6.32,,12.8,4.85,0.631,,40.95,,7.95,,67_32b,51.3kb,failedqc,d,DD1472
552,,5.854,2.39,2.299,,6.0102,2.3446,2.1849,,198.6917462,,0.1562,-0.0454,-0.1141,,85.36,34.41,6.92,,12.2,4.75,0.596,,50.95,,7.45,,67_32b,51.3kb,failedqc,d,DD1472
558,,5.717,2.556,2.032,,5.8482,2.4416,2.2139,,251.7705503,,0.1312,-0.1144,0.1819,,72.86,33.52,5.75,,12.83,5.32,0.721,,39.34,,7.51,,67_32b,51.3kb,failedqc,d,DD1472
564,,5.797,2.365,2.148,,5.8122,2.5746,2.2049,,217.7172708,,0.0152,0.2096,0.0569,,79.83,34.61,6.9,,12.97,5.36,0.728,,45.22,,7.61,,67_32b,51.3kb,failedqc,d,DD1472
570,,5.86,2.324,1.968,,5.8022,2.6206,1.9639,,302.2072302,,-0.0578,0.2966,-0.0041,,82.2,34.9,6.91,,13,4.88,0.62,,47.3,,8.12,,67_32b,51.3kb,failedqc,d,DD1472
576,,5.849,2.353,1.825,,5.8492,2.5086,1.9729,,214.6760583,,0.0002,0.1556,0.1479,,78.61,34.3,6.46,,13.28,5.41,0.693,,44.31,,7.87,,67_32b,51.3kb,failedqc,d,DD1472
582,,5.626,2.315,1.988,,5.6032,2.5386,1.6779,,382.9866969,,-0.0228,0.2236,-0.3101,,80.07,35.07,6.93,,12.21,4.85,0.618,,45,,7.36,,67_32b,51.3kb,failedqc,d,DD1472
588,,5.76,2.242,1.87,,5.8022,2.6366,1.9459,,404.0430794,,0.0422,0.3946,0.0759,,76.31,34.44,6.59,,14.48,5.23,0.722,,41.87,,9.25,,67_32b,51.3kb,failedqc,d,DD1472
594,,5.752,2.496,1.849,,5.7802,2.7046,2.0049,,261.9427609,,0.0282,0.2086,0.1559,,77.68,34.47,6.47,,12.17,4.95,0.618,,43.21,,7.22,,67_32b,51.3kb,failedqc,d,DD1472
0,,8.458,5.649,1.17,,8.2442,5.4686,1.3579,,336.9881452,,-0.2138,-0.1804,0.1879,,74.47,35.06,5.74,,22.02,5.24,0.986,,39.41,,16.78,,67_34,51.3kb,failedqc,d,DD1472
6,,8.53,5.612,1.228,,8.1362,5.4506,1.2739,,428.0598206,,-0.3938,-0.1614,0.0459,,67.36,34.59,5.46,,22.28,7.37,1.26,,32.77,,14.91,,67_34,51.3kb,failedqc,d,DD1472
12,,8.513,5.638,1.254,,8.2722,5.4346,1.5129,,407.9036774,,-0.2408,-0.2034,0.2589,,72.27,34.57,5.53,,22.51,8.15,1.36,,37.7,,14.36,,67_34,51.3kb,failedqc,d,DD1472
18,,8.607,5.704,1.28,,8.4432,5.5136,1.2679,,251.453793,,-0.1638,-0.1904,-0.0121,,67.7,33.89,5.35,,20.88,5.14,0.869,,33.81,,15.74,,67_34,51.3kb,failedqc,d,DD1472
24,,8.541,5.688,1.38,,8.1612,5.3836,1.5559,,517.5405395,,-0.3798,-0.3044,0.1759,,67.39,33.96,5.54,,19.11,4.78,0.614,,33.43,,14.33,,67_34,51.3kb,failedqc,d,DD1472
30,,8.547,5.555,1.387,,8.1362,5.3316,1.6809,,552.3055404,,-0.4108,-0.2234,0.2939,,67.29,32.67,5.13,,22.12,5.25,0.966,,34.62,,16.87,,67_34,51.3kb,failedqc,d,DD1472
36,,8.483,5.615,1.546,,8.2552,5.4846,1.8629,,411.4882866,,-0.2278,-0.1304,0.3169,,59.51,31.94,4.82,,18.89,5.15,0.931,,27.57,,13.74,,67_34,51.3kb,failedqc,d,DD1472
42,,8.445,5.575,1.747,,8.1022,5.5296,2.0919,,488.3943181,,-0.3428,-0.0454,0.3449,,61.47,32,4.8,,17.28,4.99,0.781,,29.47,,12.29,,67_34,51.3kb,failedqc,d,DD1472
48,,8.222,5.585,2.175,,8.0342,5.5486,2.2869,,221.6199675,,-0.1878,-0.0364,0.1119,,60.15,32.46,4.8,,19.9,7.47,1.09,,27.69,,12.43,,67_34,51.3kb,failedqc,d,DD1472
54,,8.255,5.732,2.236,,8.0582,5.6886,2.3079,,213.9705821,,-0.1968,-0.0434,0.0719,,58.22,31.97,4.44,,21.58,7.3,1.35,,26.25,,14.28,,67_34,51.3kb,failedqc,d,DD1472
60,,8.161,5.673,2.17,,8.0622,5.7666,2.3249,,206.1950775,,-0.0988,0.0936,0.1549,,64.14,31.69,4.43,,18.72,4.73,0.692,,32.45,,13.99,,67_34,51.3kb,failedqc,d,DD1472
66,,8.12,5.824,2.24,,8.0692,6.0236,2.3889,,254.1495819,,-0.0508,0.1996,0.1489,,62.9,31.44,4.47,,18.49,6.49,1.07,,31.46,,12,,67_34,51.3kb,failedqc,d,DD1472
72,,7.929,5.726,2.288,,8.1542,5.9096,2.3179,,292.0924682,,0.2252,0.1836,0.0299,,63.08,32.19,4.81,,19.93,6.32,1.09,,30.89,,13.61,,67_34,51.3kb,failedqc,d,DD1472
78,,8.038,5.759,1.74,,7.9782,5.9976,2.2509,,567.0315776,,-0.0598,0.2386,0.5109,,68.57,32.25,4.7,,18.86,6.56,1.15,,36.32,,12.3,,67_34,51.3kb,failedqc,d,DD1472
84,,7.865,5.759,2.384,,7.9752,6.0446,2.2909,,319.9672014,,0.1102,0.2856,-0.0931,,70.18,32.5,4.99,,17.65,6.29,1.01,,37.68,,11.36,,67_34,51.3kb,failedqc,d,DD1472
90,,7.906,6.179,2.175,,7.7492,6.1796,2.3189,,212.8234245,,-0.1568,0.0006,0.1439,,68.33,31.96,4.69,,20.07,6.81,1.24,,36.37,,13.26,,67_34,51.3kb,failedqc,d,DD1472
96,,7.938,6.058,2.137,,7.8732,6.0266,2.3339,,209.6535475,,-0.0648,-0.0314,0.1969,,68.13,32.72,5.35,,15.58,5.34,0.861,,35.41,,10.24,,67_34,51.3kb,failedqc,d,DD1472
102,,7.684,5.902,2.097,,7.8102,6.2516,2.0669,,372.8975865,,0.1262,0.3496,-0.0301,,66.91,32.57,5.24,,15.88,5.38,0.864,,34.34,,10.5,,67_34,51.3kb,failedqc,d,DD1472
108,,7.786,6.093,2.154,,7.9082,6.1766,2.0159,,202.4682938,,0.1222,0.0836,-0.1381,,74.78,32.83,5.59,,15.86,5.83,0.826,,41.95,,10.03,,67_34,51.3kb,failedqc,d,DD1472
120,,8.17,5.935,2.442,,8.2652,6.2136,2.3019,,326.0506249,,0.0952,0.2786,-0.1401,,63.61,32.38,5.19,,19.46,6.24,0.974,,31.23,,13.22,,67_34,51.3kb,failedqc,d,DD1472
126,,8.12,6.059,2.288,,8.1952,6.1186,2.2499,,103.241513,,0.0752,0.0596,-0.0381,,67.66,32.69,5.38,,16.88,6.3,1.01,,34.97,,10.58,,67_34,51.3kb,failedqc,d,DD1472
132,,8.011,6.047,2.034,,7.9032,6.0746,2.3609,,345.3204454,,-0.1078,0.0276,0.3269,,65.02,32.69,5.44,,17.46,6.15,0.958,,32.33,,11.31,,67_34,51.3kb,failedqc,d,DD1472
138,,8.149,5.869,1.622,,7.9972,6.3116,2.2009,,744.3542235,,-0.1518,0.4426,0.5789,,65.93,32.82,5.4,,19.46,5.88,0.989,,33.11,,13.58,,67_34,51.3kb,failedqc,d,DD1472
144,,8.063,5.862,1.538,,8.0182,6.4386,1.8669,,665.3193293,,-0.0448,0.5766,0.3289,,63.32,32.8,5.37,,15.85,5.67,0.8,,30.52,,10.18,,67_34,51.3kb,failedqc,d,DD1472
150,,8.11,5.998,1.494,,7.9682,6.4846,1.6369,,526.5996677,,-0.1418,0.4866,0.1429,,67.47,32.46,5.35,,16.2,5.56,0.893,,35.01,,10.64,,67_34,51.3kb,failedqc,d,DD1472
156,,8.094,6.12,1.707,,7.8412,6.4456,1.7649,,416.2638706,,-0.2528,0.3256,0.0579,,65.78,31.96,5.34,,15.74,4.63,0.73,,33.82,,11.11,,67_34,51.3kb,failedqc,d,DD1472
162,,8.009,6.224,1.926,,7.9552,6.4016,1.9339,,185.7380144,,-0.0538,0.1776,0.0079,,65.86,31.99,5.3,,14.8,4.83,0.737,,33.87,,9.97,,67_34,51.3kb,failedqc,d,DD1472
168,,8.046,6.153,1.776,,7.8462,6.4426,1.8399,,357.5911213,,-0.1998,0.2896,0.0639,,73.29,31.9,5.49,,14.19,4.77,0.737,,41.39,,9.42,,67_34,51.3kb,failedqc,d,DD1472
174,,7.995,6.171,1.735,,7.9782,6.0176,2.0439,,345.3013322,,-0.0168,-0.1534,0.3089,,60.87,32,5.22,,14.55,4.61,0.703,,28.87,,9.94,,67_34,51.3kb,failedqc,d,DD1472
180,,7.937,6.262,1.694,,8.0142,6.3606,1.7299,,130.2712938,,0.0772,0.0986,0.0359,,65.55,32.6,5.46,,16.72,5.34,0.821,,32.95,,11.38,,67_34,51.3kb,failedqc,d,DD1472
186,,7.832,5.864,1.582,,7.7972,6.0096,1.8079,,271.0003875,,-0.0348,0.1456,0.2259,,64.3,32.44,5.43,,17.57,5.61,0.945,,31.86,,11.96,,67_34,51.3kb,failedqc,d,DD1472
192,,7.905,5.769,1.539,,7.9482,5.8526,1.5699,,99.0454946,,0.0432,0.0836,0.0309,,72.22,32.82,5.65,,14.41,5.32,0.769,,39.4,,9.09,,67_34,51.3kb,failedqc,d,DD1472
198,,7.845,5.702,1.476,,7.7902,6.0736,1.7719,,478.1698548,,-0.0548,0.3716,0.2959,,67.86,32.63,5.56,,14.91,5.64,0.838,,35.23,,9.27,,67_34,51.3kb,failedqc,d,DD1472
204,,7.77,5.725,1.572,,7.7222,5.8536,1.5599,,137.7287552,,-0.0478,0.1286,-0.0121,,63.53,32.41,5.34,,11.99,5.29,0.678,,31.12,,6.7,,67_34,51.3kb,failedqc,d,DD1472
210,,7.807,5.59,1.533,,7.8292,5.4696,1.6199,,150.1353056,,0.0222,-0.1204,0.0869,,68.36,32.56,5.4,,13.49,5.52,0.781,,35.8,,7.97,,67_34,51.3kb,failedqc,d,DD1472
216,,7.747,5.708,1.702,,7.9442,5.4586,1.8609,,355.4397417,,0.1972,-0.2494,0.1589,,62.32,32.16,5.37,,13.71,5.62,0.794,,30.16,,8.09,,67_34,51.3kb,failedqc,d,DD1472
222,,7.979,5.778,1.709,,7.8132,5.7126,1.7609,,185.6351529,,-0.1658,-0.0654,0.0519,,68.16,32.18,5.41,,12.26,5.04,0.63,,35.98,,7.22,,67_34,51.3kb,failedqc,d,DD1472
228,,7.76,5.74,1.875,,7.7392,5.6056,2.2109,,362.3876516,,-0.0208,-0.1344,0.3359,,69.37,32.36,5.52,,14.5,5.1,0.699,,37.01,,9.4,,67_34,51.3kb,failedqc,d,DD1472
234,,7.75,5.772,1.864,,7.6492,5.6376,1.8279,,171.8348335,,-0.1008,-0.1344,-0.0361,,65.9,32.49,5.38,,14.37,5.5,0.741,,33.41,,8.87,,67_34,51.3kb,failedqc,d,DD1472
240,,7.612,5.734,1.813,,7.9622,5.9436,1.9239,,422.9314483,,0.3502,0.2096,0.1109,,63.64,32.53,5.41,,13.59,5.33,0.71,,31.11,,8.26,,67_34,51.3kb,failedqc,d,DD1472
246,,7.528,5.61,1.88,,7.5182,5.7716,2.0809,,258.0143601,,-0.0098,0.1616,0.2009,,71.31,32.35,5.36,,13.22,5.2,0.665,,38.96,,8.02,,67_34,51.3kb,failedqc,d,DD1472
252,,7.623,5.83,2.116,,7.5782,5.8366,2.2289,,121.6429612,,-0.0448,0.0066,0.1129,,70.85,32.57,5.5,,11.79,4.85,0.589,,38.28,,6.94,,67_34,51.3kb,failedqc,d,DD1472
258,,7.404,5.841,2.153,,7.6582,5.7636,2.2579,,285.6788582,,0.2542,-0.0774,0.1049,,64.82,32.13,5.23,,13.41,5.27,0.707,,32.69,,8.14,,67_34,51.3kb,failedqc,d,DD1472
