Replicate,Plate,Well,Entity Identifier,Entity Identifier Source Database,Entity Identifier Link Stem,Strain Name,Gene Symbol,Control Type,Control Comments
1,X_110502_S12,B11,SPCC18B5.07c,Pombase,http://www.pombase.org/spombe/result/,nup61,nup61,,
1,X_110502_S12,B12,SPCC663.15c,Pombase,http://www.pombase.org/spombe/result/,SPCC663.15c,,,
1,X_110502_S12,B2,SPAC22E12.11c,Pombase,http://www.pombase.org/spombe/result/,set3,set3,,
1,X_110502_S12,B3,SPAC26H5.05,Pombase,http://www.pombase.org/spombe/result/,mga2,mga2,,
1,X_110502_S12,B4,SPAC3C7.08c,Pombase,http://www.pombase.org/spombe/result/,elf1,elf1,,
1,X_110502_S12,B5,SPAC6F6.13c,Pombase,http://www.pombase.org/spombe/result/,SPAC6F6.13c,,,
1,X_110502_S12,B6,SPAPYUG7.03c,Pombase,http://www.pombase.org/spombe/result/,mid2,mid2,,
1,X_110502_S12,B7,SPBC1685.13,Pombase,http://www.pombase.org/spombe/result/,fhn1,fhn1,,
1,X_110502_S12,B8,SPBC23G7.04c,Pombase,http://www.pombase.org/spombe/result/,nif1,nif1,,
1,X_110502_S12,B9,SPBC354.10,Pombase,http://www.pombase.org/spombe/result/,def1,def1,,
1,X_110502_S12,C1,SPAC19A8.05c,Pombase,http://www.pombase.org/spombe/result/,sst4,sst4,,
1,X_110502_S12,C10,SPBP8B7.18c,Pombase,http://www.pombase.org/spombe/result/,SPBP8B7.18c,,,
1,X_110502_S12,C11,SPCC191.11,Pombase,http://www.pombase.org/spombe/result/,inv1,inv1,,
1,X_110502_S12,C12,SPCC737.03c,Pombase,http://www.pombase.org/spombe/result/,ima1,ima1,,
1,X_110502_S12,C2,SPAC22F3.04,Pombase,http://www.pombase.org/spombe/result/,mug62,mug62,,
1,X_110502_S12,C3,SPAC29A4.11,Pombase,http://www.pombase.org/spombe/result/,rga3,rga3,,
1,X_110502_S12,C4,SPAC3C7.13c,Pombase,http://www.pombase.org/spombe/result/,SPAC3C7.13c,,,
1,X_110502_S12,C5,SPAC6G9.10c,Pombase,http://www.pombase.org/spombe/result/,sen1,sen1,,
1,X_110502_S12,C6,SPBC1105.04c,Pombase,http://www.pombase.org/spombe/result/,cbp1,cbp1,,
1,X_110502_S12,C7,SPBC1685.14c,Pombase,http://www.pombase.org/spombe/result/,SPBC1685.14c,,,
1,X_110502_S12,C8,SPBC23G7.13c,Pombase,http://www.pombase.org/spombe/result/,SPBC23G7.13c,,,
1,X_110502_S12,C9,SPBC3H7.03c,Pombase,http://www.pombase.org/spombe/result/,SPBC3H7.03c,,,
1,X_110502_S12,D1,SPAC19G12.02c,Pombase,http://www.pombase.org/spombe/result/,pms1,pms1,,
1,X_110502_S12,D10,SPBPB10D8.01,Pombase,http://www.pombase.org/spombe/result/,SPBPB10D8.01,,,
1,X_110502_S12,D11,SPCC338.16,Pombase,http://www.pombase.org/spombe/result/,pof3,pof3,,
1,X_110502_S12,D12,SPCC970.02,Pombase,http://www.pombase.org/spombe/result/,SPCC970.02,,,
1,X_110502_S12,D2,SPAC22G7.11c,Pombase,http://www.pombase.org/spombe/result/,SPAC22G7.11c,,,
1,X_110502_S12,D3,SPAC29E6.10c,Pombase,http://www.pombase.org/spombe/result/,SPAC29E6.10c,,,
1,X_110502_S12,D4,SPAC3H1.12c,Pombase,http://www.pombase.org/spombe/result/,snt2,snt2,,
1,X_110502_S12,D5,SPAC8C9.06c,Pombase,http://www.pombase.org/spombe/result/,ppr4,ppr4,,
1,X_110502_S12,D6,SPBC1105.05,Pombase,http://www.pombase.org/spombe/result/,exg1,exg1,,
1,X_110502_S12,D7,SPBC16A3.06,Pombase,http://www.pombase.org/spombe/result/,SPBC16A3.06,,,
1,X_110502_S12,D8,SPBC27.08c,Pombase,http://www.pombase.org/spombe/result/,sua1,sua1,,
1,X_110502_S12,D9,SPBC428.10,Pombase,http://www.pombase.org/spombe/result/,SPBC428.10,,,
1,X_110502_S12,E1,SPAC1A6.01c,Pombase,http://www.pombase.org/spombe/result/,SPAC1A6.01c,,,
1,X_110502_S12,E10,SPCC11E10.04,Pombase,http://www.pombase.org/spombe/result/,ppr6,ppr6,,
1,X_110502_S12,E11,SPCC584.03c,Pombase,http://www.pombase.org/spombe/result/,SPCC584.03c,,,
1,X_110502_S12,E12,SPCP1E11.05c,Pombase,http://www.pombase.org/spombe/result/,are2,are2,,
1,X_110502_S12,E2,SPAC24C9.05c,Pombase,http://www.pombase.org/spombe/result/,mug70,mug70,,
1,X_110502_S12,E3,SPAC30.01c,Pombase,http://www.pombase.org/spombe/result/,sec72,sec72,,
1,X_110502_S12,E4,SPAC4H3.03c,Pombase,http://www.pombase.org/spombe/result/,SPAC4H3.03c,,,
1,X_110502_S12,E5,SPAC926.06c,Pombase,http://www.pombase.org/spombe/result/,SPAC926.06c,,,
1,X_110502_S12,E6,SPBC1198.06c,Pombase,http://www.pombase.org/spombe/result/,SPBC1198.06c,,,
1,X_110502_S12,E7,SPBC16E9.11c,Pombase,http://www.pombase.org/spombe/result/,pub3,pub3,,
1,X_110502_S12,E8,SPBC2D10.04,Pombase,http://www.pombase.org/spombe/result/,SPBC2D10.04,,,
1,X_110502_S12,E9,SPBC4F6.06,Pombase,http://www.pombase.org/spombe/result/,kin1,kin1,,
1,X_110502_S12,F1,SPAC1A6.04c,Pombase,http://www.pombase.org/spombe/result/,plb1,plb1,,
1,X_110502_S12,F10,SPCC1223.03c,Pombase,http://www.pombase.org/spombe/result/,gut2,gut2,,
1,X_110502_S12,F11,SPCC622.16c,Pombase,http://www.pombase.org/spombe/result/,epe1,epe1,,
1,X_110502_S12,F12,SPCP1E11.06,Pombase,http://www.pombase.org/spombe/result/,apl4,apl4,,
1,X_110502_S12,F2,SPAC24C9.07c,Pombase,http://www.pombase.org/spombe/result/,bgs2,bgs2,,
1,X_110502_S12,F3,SPAC32A11.02c,Pombase,http://www.pombase.org/spombe/result/,SPAC32A11.02c,,,
1,X_110502_S12,F4,SPAC589.02c,Pombase,http://www.pombase.org/spombe/result/,med13,med13,,
1,X_110502_S12,F5,SPAC977.17,Pombase,http://www.pombase.org/spombe/result/,SPAC977.17,,,
1,X_110502_S12,F6,SPBC146.06c,Pombase,http://www.pombase.org/spombe/result/,fan1,fan1,,
1,X_110502_S12,F7,SPBC1706.01,Pombase,http://www.pombase.org/spombe/result/,tea4,tea4,,
1,X_110502_S12,F8,SPBC2G2.14,Pombase,http://www.pombase.org/spombe/result/,csi1,csi1,,
1,X_110502_S12,F9,SPBC530.06c,Pombase,http://www.pombase.org/spombe/result/,clu1,clu1,,
1,X_110502_S12,G1,SPAC1A6.05c,Pombase,http://www.pombase.org/spombe/result/,ptl3,ptl3,,
1,X_110502_S12,G10,SPCC1322.03,Pombase,http://www.pombase.org/spombe/result/,trp1322,trp1322,,
1,X_110502_S12,G11,SPCC63.02c,Pombase,http://www.pombase.org/spombe/result/,aah3,aah3,,
1,X_110502_S12,G12,SPCP25A2.02c,Pombase,http://www.pombase.org/spombe/result/,rhp26,rhp26,,
1,X_110502_S12,G2,SPAC24H6.03,Pombase,http://www.pombase.org/spombe/result/,cul3,cul3,,
1,X_110502_S12,G3,SPAC32A11.03c,Pombase,http://www.pombase.org/spombe/result/,phx1,phx1,,
1,X_110502_S12,G4,SPAC630.13c,Pombase,http://www.pombase.org/spombe/result/,tsc2,tsc2,,
1,X_110502_S12,G5,SPAC9E9.03,Pombase,http://www.pombase.org/spombe/result/,leu2,leu2,,
1,X_110502_S12,G6,SPBC146.13c,Pombase,http://www.pombase.org/spombe/result/,myo1,myo1,,
1,X_110502_S12,G7,SPBC1921.05,Pombase,http://www.pombase.org/spombe/result/,ape2,ape2,,
1,X_110502_S12,G8,SPBC30D10.10c,Pombase,http://www.pombase.org/spombe/result/,tor1,tor1,,
1,X_110502_S12,G9,SPBC691.05c,Pombase,http://www.pombase.org/spombe/result/,SPBC691.05c,,,
1,X_110502_S12,H1,SPAC1F7.08,Pombase,http://www.pombase.org/spombe/result/,fio1,fio1,,
1,X_110502_S12,H10,SPCC1494.10,Pombase,http://www.pombase.org/spombe/result/,adn3,adn3,,
1,X_110502_S12,H11,SPCC663.01c,Pombase,http://www.pombase.org/spombe/result/,ekc1,ekc1,,
1,X_110502_S12,H12,,,,Empty,,empty,
1,X_110502_S12,H2,SPAC18G6.15,Pombase,http://www.pombase.org/spombe/result/,mal3,mal3,negative control,negative control (mal3)
1,X_110502_S12,H3,,,,MS1404,,positive control,positive control (wild-type)
1,X_110502_S12,H4,SPAC637.11,Pombase,http://www.pombase.org/spombe/result/,rpm2,rpm2,,
1,X_110502_S12,H5,SPAC9G1.06c,Pombase,http://www.pombase.org/spombe/result/,cyk3,cyk3,,
1,X_110502_S12,H6,SPBC15D4.07c,Pombase,http://www.pombase.org/spombe/result/,atg9,atg9,,
1,X_110502_S12,H7,SPBC215.13,Pombase,http://www.pombase.org/spombe/result/,SPBC215.13,,,
1,X_110502_S12,H8,SPBC31E1.01c,Pombase,http://www.pombase.org/spombe/result/,atg2,atg2,,
1,X_110502_S12,H9,SPBC887.04c,Pombase,http://www.pombase.org/spombe/result/,lub1,lub1,,
1,X_110503_S11,A1,SPAC22F3.06c,Pombase,http://www.pombase.org/spombe/result/,lon1,lon1,,
1,X_110503_S11,A10,SPCC584.11c,Pombase,http://www.pombase.org/spombe/result/,SPCC584.11c,,,
1,X_110503_S11,A11,,,,DarkMal3,,technical control,dark control
1,X_110503_S11,A12,SPAC16.01,Pombase,http://www.pombase.org/spombe/result/,rho2,rho2,,
1,X_110503_S11,A2,SPAC3H5.08c,Pombase,http://www.pombase.org/spombe/result/,SPAC3H5.08c,,,
1,X_110503_S11,A3,SPBC215.02,Pombase,http://www.pombase.org/spombe/result/,bob1,bob1,,
1,X_110503_S11,A4,SPAC13A11.01c,Pombase,http://www.pombase.org/spombe/result/,rga8,rga8,,
1,X_110503_S11,A5,SPAC959.06c,Pombase,http://www.pombase.org/spombe/result/,SPAC959.06c,,,
1,X_110503_S11,A6,SPAC14C4.07,Pombase,http://www.pombase.org/spombe/result/,SPAC14C4.07,,,
1,X_110503_S11,A7,SPAC3H8.05c,Pombase,http://www.pombase.org/spombe/result/,mms1,mms1,,
1,X_110503_S11,A8,SPBC29A10.07,Pombase,http://www.pombase.org/spombe/result/,pom152,pom152,,
1,X_110503_S11,A9,SPCC1682.15,Pombase,http://www.pombase.org/spombe/result/,mug122,mug122,,
1,X_110503_S11,B1,SPBC19F8.03c,Pombase,http://www.pombase.org/spombe/result/,yap18,yap18,,
1,X_110503_S11,B10,SPCC663.14c,Pombase,http://www.pombase.org/spombe/result/,trp663,trp663,,
1,X_110503_S11,B11,SPAC10F6.11c,Pombase,http://www.pombase.org/spombe/result/,atg17,atg17,,
1,X_110503_S11,B12,SPAC1751.01c,Pombase,http://www.pombase.org/spombe/result/,gti1,gti1,,
1,X_110503_S11,B2,SPAC926.09c,Pombase,http://www.pombase.org/spombe/result/,fas1,fas1,,
1,X_110503_S11,B3,SPAC15A10.10,Pombase,http://www.pombase.org/spombe/result/,mde6,mde6,,
1,X_110503_S11,B4,SPAC823.10c,Pombase,http://www.pombase.org/spombe/result/,SPAC823.10c,,,
1,X_110503_S11,B5,SPAC27D7.13c,Pombase,http://www.pombase.org/spombe/result/,ssm4,ssm4,,
1,X_110503_S11,B6,SPAC1782.09c,Pombase,http://www.pombase.org/spombe/result/,clp1,clp1,,
1,X_110503_S11,B7,SPAC4A8.10,Pombase,http://www.pombase.org/spombe/result/,SPAC4A8.10,,,
1,X_110503_S11,B8,SPBC29A3.14c,Pombase,http://www.pombase.org/spombe/result/,trt1,trt1,,
1,X_110503_S11,B9,SPCC16A11.08,Pombase,http://www.pombase.org/spombe/result/,atg20,atg20,,
1,X_110503_S11,C1,SPAC1F8.04c,Pombase,http://www.pombase.org/spombe/result/,SPAC1F8.04c,,,
1,X_110503_S11,C10,SPAC4G8.03c,Pombase,http://www.pombase.org/spombe/result/,SPAC4G8.03c,,,
1,X_110503_S11,C11,SPAC11D3.14c,Pombase,http://www.pombase.org/spombe/result/,SPAC11D3.14c,,,
1,X_110503_S11,C12,SPAC1782.08c,Pombase,http://www.pombase.org/spombe/result/,rex3,rex3,,
1,X_110503_S11,C2,SPAC1687.19c,Pombase,http://www.pombase.org/spombe/result/,qtr1,qtr1,,
1,X_110503_S11,C3,SPBC25D12.06,Pombase,http://www.pombase.org/spombe/result/,SPBC25D12.06,,,
1,X_110503_S11,C4,SPAC30.02c,Pombase,http://www.pombase.org/spombe/result/,SPAC30.02c,,,
1,X_110503_S11,C5,SPAC12B10.03,Pombase,http://www.pombase.org/spombe/result/,bun62,bun62,,
1,X_110503_S11,C6,SPAC1783.01,Pombase,http://www.pombase.org/spombe/result/,SPAC1783.01,,,
1,X_110503_S11,C7,SPAC637.09,Pombase,http://www.pombase.org/spombe/result/,SPAC637.09,,,
1,X_110503_S11,C8,SPBC359.03c,Pombase,http://www.pombase.org/spombe/result/,aat1,aat1,,
1,X_110503_S11,C9,SPCC1827.07c,Pombase,http://www.pombase.org/spombe/result/,SPCC1827.07c,,,
1,X_110503_S11,D1,SPAC2C4.17c,Pombase,http://www.pombase.org/spombe/result/,msy2,msy2,,
1,X_110503_S11,D10,SPAC1006.09,Pombase,http://www.pombase.org/spombe/result/,win1,win1,,
1,X_110503_S11,D11,SPAC11E3.14,Pombase,http://www.pombase.org/spombe/result/,SPAC11E3.14,,,
1,X_110503_S11,D12,SPAC1783.05,Pombase,http://www.pombase.org/spombe/result/,hrp1,hrp1,,
1,X_110503_S11,D2,SPAC9G1.02,Pombase,http://www.pombase.org/spombe/result/,wis4,wis4,,
1,X_110503_S11,D3,SPAC8C9.17c,Pombase,http://www.pombase.org/spombe/result/,spc34,spc34,,
1,X_110503_S11,D4,SPBC1709.05,Pombase,http://www.pombase.org/spombe/result/,sks2,sks2,,
1,X_110503_S11,D5,SPBC651.09c,Pombase,http://www.pombase.org/spombe/result/,prf1,prf1,,
1,X_110503_S11,D6,SPAC17H9.06c,Pombase,http://www.pombase.org/spombe/result/,SPAC17H9.06c,,,
1,X_110503_S11,D7,SPAC821.03c,Pombase,http://www.pombase.org/spombe/result/,slf1,slf1,,
1,X_110503_S11,D8,SPBC3D6.13c,Pombase,http://www.pombase.org/spombe/result/,pdi3,pdi3,,
1,X_110503_S11,D9,SPCC1902.01,Pombase,http://www.pombase.org/spombe/result/,gaf1,gaf1,,
1,X_110503_S11,E1,SPAC2F3.16,Pombase,http://www.pombase.org/spombe/result/,SPAC2F3.16,,,
1,X_110503_S11,E10,SPAC1002.03c,Pombase,http://www.pombase.org/spombe/result/,gls2,gls2,,
1,X_110503_S11,E11,SPAC12B10.16c,Pombase,http://www.pombase.org/spombe/result/,mug157,mug157,,
1,X_110503_S11,E12,SPAC1786.02,Pombase,http://www.pombase.org/spombe/result/,SPAC1786.02,,,
1,X_110503_S11,E2,SPAC637.06,Pombase,http://www.pombase.org/spombe/result/,gmh5,gmh5,,
1,X_110503_S11,E3,SPAC6F12.09,Pombase,http://www.pombase.org/spombe/result/,rdp1,rdp1,,
1,X_110503_S11,E4,SPBC56F2.03,Pombase,http://www.pombase.org/spombe/result/,SPBC56F2.03,,,
1,X_110503_S11,E5,SPAC6F12.10c,Pombase,http://www.pombase.org/spombe/result/,ade3,ade3,,
1,X_110503_S11,E6,SPAC20G8.02,Pombase,http://www.pombase.org/spombe/result/,SPAC20G8.02,,,
1,X_110503_S11,E7,SPAPB1E7.08c,Pombase,http://www.pombase.org/spombe/result/,SPAPB1E7.08c,,,
1,X_110503_S11,E8,SPBC646.17c,Pombase,http://www.pombase.org/spombe/result/,dic1,dic1,,
1,X_110503_S11,E9,SPCC285.16c,Pombase,http://www.pombase.org/spombe/result/,msh6,msh6,,
1,X_110503_S11,F1,SPAC4C5.01,Pombase,http://www.pombase.org/spombe/result/,SPAC4C5.01,,,
1,X_110503_S11,F10,SPAC1002.05c,Pombase,http://www.pombase.org/spombe/result/,jmj2,jmj2,,
1,X_110503_S11,F11,SPAC13G6.01c,Pombase,http://www.pombase.org/spombe/result/,rad8,rad8,,
1,X_110503_S11,F12,SPAC17H9.01,Pombase,http://www.pombase.org/spombe/result/,cid16,cid16,,
1,X_110503_S11,F2,SPAC5H10.11,Pombase,http://www.pombase.org/spombe/result/,gmh1,gmh1,,
1,X_110503_S11,F3,SPBC18H10.06c,Pombase,http://www.pombase.org/spombe/result/,swd2,swd2,,
1,X_110503_S11,F4,SPBC11G11.03,Pombase,http://www.pombase.org/spombe/result/,mrt4,mrt4,,
1,X_110503_S11,F5,SPBC577.06c,Pombase,http://www.pombase.org/spombe/result/,stt4,stt4,,
1,X_110503_S11,F6,SPAC23D3.13c,Pombase,http://www.pombase.org/spombe/result/,SPAC23D3.13c,,,
1,X_110503_S11,F7,SPBC1685.05,Pombase,http://www.pombase.org/spombe/result/,SPBC1685.05,,,
1,X_110503_S11,F8,SPBPB2B2.13,Pombase,http://www.pombase.org/spombe/result/,gal1,gal1,,
1,X_110503_S11,F9,SPCC297.03,Pombase,http://www.pombase.org/spombe/result/,ssp1,ssp1,,
1,X_110503_S11,G1,SPAC4F8.10c,Pombase,http://www.pombase.org/spombe/result/,stg1,stg1,,
1,X_110503_S11,G10,SPAC1006.03c,Pombase,http://www.pombase.org/spombe/result/,red1,red1,,
1,X_110503_S11,G11,SPAC13G7.02c,Pombase,http://www.pombase.org/spombe/result/,ssa1,ssa1,,
1,X_110503_S11,G12,SPAC17H9.10c,Pombase,http://www.pombase.org/spombe/result/,ddb1,ddb1,,
1,X_110503_S11,G2,SPBC4.05,Pombase,http://www.pombase.org/spombe/result/,mlo2,mlo2,,
1,X_110503_S11,G3,SPBC18H10.05,Pombase,http://www.pombase.org/spombe/result/,SPBC18H10.05,,,
1,X_110503_S11,G4,SPBP4H10.13,Pombase,http://www.pombase.org/spombe/result/,rps2302,rps2302,,
1,X_110503_S11,G5,SPAC1093.01,Pombase,http://www.pombase.org/spombe/result/,ppr5,ppr5,,
1,X_110503_S11,G6,SPAC23G3.12c,Pombase,http://www.pombase.org/spombe/result/,SPAC23G3.12c,,,
1,X_110503_S11,G7,SPBC215.08c,Pombase,http://www.pombase.org/spombe/result/,arg4,arg4,,
1,X_110503_S11,G8,SPCC1450.09c,Pombase,http://www.pombase.org/spombe/result/,SPCC1450.09c,,,
1,X_110503_S11,G9,SPCC306.04c,Pombase,http://www.pombase.org/spombe/result/,set1,set1,,
1,X_110503_S11,H1,SPAC4H3.07c,Pombase,http://www.pombase.org/spombe/result/,SPAC4H3.07c,,,
1,X_110503_S11,H10,SPAC105.01c,Pombase,http://www.pombase.org/spombe/result/,kha1,kha1,,
1,X_110503_S11,H11,SPAC1420.01c,Pombase,http://www.pombase.org/spombe/result/,SPAC1420.01c,,,
1,X_110503_S11,H12,,,,Empty,,empty,
1,X_110503_S11,H2,SPAC18G6.15,Pombase,http://www.pombase.org/spombe/result/,mal3,mal3,negative control,negative control (mal3)
1,X_110503_S11,H3,,,,MS1404,,positive control,positive control (wild-type)
1,X_110503_S11,H4,SPBC21H7.04,Pombase,http://www.pombase.org/spombe/result/,dbp7,dbp7,,
1,X_110503_S11,H5,SPAC1399.01c,Pombase,http://www.pombase.org/spombe/result/,SPAC1399.01c,,,
1,X_110503_S11,H6,SPAC323.03c,Pombase,http://www.pombase.org/spombe/result/,SPAC323.03c,,,
1,X_110503_S11,H7,SPBC25D12.05,Pombase,http://www.pombase.org/spombe/result/,trm1,trm1,,
1,X_110503_S11,H8,SPCC1620.08,Pombase,http://www.pombase.org/spombe/result/,SPCC1620.08,,,
1,X_110503_S11,H9,SPCC550.03c,Pombase,http://www.pombase.org/spombe/result/,SPCC550.03c,,,
1,X_110503_S8,A1,SPBC31F10.12,Pombase,http://www.pombase.org/spombe/result/,tma20,tma20,,
1,X_110503_S8,A10,SPBPB2B2.05,Pombase,http://www.pombase.org/spombe/result/,SPBPB2B2.05,,,
1,X_110503_S8,A11,SPCC1183.04c,Pombase,http://www.pombase.org/spombe/result/,pet127,pet127,,
1,X_110503_S8,A12,SPCC126.06,Pombase,http://www.pombase.org/spombe/result/,twf1,twf1,,
1,X_110503_S8,A2,SPBC336.03,Pombase,http://www.pombase.org/spombe/result/,efc25,efc25,,
1,X_110503_S8,A3,SPBC354.15,Pombase,http://www.pombase.org/spombe/result/,fap1,fap1,,
1,X_110503_S8,A4,SPBC428.15,Pombase,http://www.pombase.org/spombe/result/,SPBC428.15,,,
1,X_110503_S8,A5,SPBC557.04,Pombase,http://www.pombase.org/spombe/result/,ppk29,ppk29,,
1,X_110503_S8,A6,SPBC660.10,Pombase,http://www.pombase.org/spombe/result/,SPBC660.10,,,
1,X_110503_S8,A7,SPBC800.04c,Pombase,http://www.pombase.org/spombe/result/,rpl4301,rpl4301,,
1,X_110503_S8,A8,,,,DarkMal3,,technical control,dark control
1,X_110503_S8,A9,SPBP22H7.05c,Pombase,http://www.pombase.org/spombe/result/,abo2,abo2,,
1,X_110503_S8,B1,SPBC31F10.16,Pombase,http://www.pombase.org/spombe/result/,SPBC31F10.16,,,
1,X_110503_S8,B10,SPBPB2B2.10c,Pombase,http://www.pombase.org/spombe/result/,gal7,gal7,,
1,X_110503_S8,B11,SPCC11E10.07c,Pombase,http://www.pombase.org/spombe/result/,SPCC11E10.07c,,,
1,X_110503_S8,B12,SPCC126.12,Pombase,http://www.pombase.org/spombe/result/,SPCC126.12,,,
1,X_110503_S8,B2,SPBC336.14c,Pombase,http://www.pombase.org/spombe/result/,ppk26,ppk26,,
1,X_110503_S8,B3,SPBC359.06,Pombase,http://www.pombase.org/spombe/result/,mug14,mug14,,
1,X_110503_S8,B4,SPBC4B4.04,Pombase,http://www.pombase.org/spombe/result/,SPBC4B4.04,,,
1,X_110503_S8,B5,SPBC577.03c,Pombase,http://www.pombase.org/spombe/result/,SPBC577.03c,,,
1,X_110503_S8,B6,SPBC660.12c,Pombase,http://www.pombase.org/spombe/result/,egt2,egt2,,
1,X_110503_S8,B7,SPBC83.05,Pombase,http://www.pombase.org/spombe/result/,SPBC83.05,,,
1,X_110503_S8,B8,SPBC9B6.03,Pombase,http://www.pombase.org/spombe/result/,SPBC9B6.03,,,
1,X_110503_S8,B9,SPBP35G2.06c,Pombase,http://www.pombase.org/spombe/result/,nup131,nup131,,
1,X_110503_S8,C1,SPBC32C12.03c,Pombase,http://www.pombase.org/spombe/result/,ppk25,ppk25,,
1,X_110503_S8,C10,SPBPB2B2.11,Pombase,http://www.pombase.org/spombe/result/,SPBPB2B2.11,,,
1,X_110503_S8,C11,SPCC11E10.08,Pombase,http://www.pombase.org/spombe/result/,rik1,rik1,,
1,X_110503_S8,C12,SPCC132.02,Pombase,http://www.pombase.org/spombe/result/,hst2,hst2,,
1,X_110503_S8,C2,SPBC337.03,Pombase,http://www.pombase.org/spombe/result/,rhn1,rhn1,,
1,X_110503_S8,C3,SPBC36.07,Pombase,http://www.pombase.org/spombe/result/,elp1,elp1,,
1,X_110503_S8,C4,SPBC4B4.10c,Pombase,http://www.pombase.org/spombe/result/,atg5,atg5,,
1,X_110503_S8,C5,SPBC577.13,Pombase,http://www.pombase.org/spombe/result/,syj2,syj2,,
1,X_110503_S8,C6,SPBC685.06,Pombase,http://www.pombase.org/spombe/result/,rps001,rps001,,
1,X_110503_S8,C7,SPBC83.17,Pombase,http://www.pombase.org/spombe/result/,SPBC83.17,,,
1,X_110503_S8,C8,SPBC9B6.07,Pombase,http://www.pombase.org/spombe/result/,nop52,nop52,,
1,X_110503_S8,C9,SPBP35G2.10,Pombase,http://www.pombase.org/spombe/result/,mit1,mit1,,
1,X_110503_S8,D1,SPBC32F12.02,Pombase,http://www.pombase.org/spombe/result/,rec14,rec14,,
1,X_110503_S8,D10,SPBPB2B2.12c,Pombase,http://www.pombase.org/spombe/result/,gal10,gal10,,
1,X_110503_S8,D11,SPCC1223.05c,Pombase,http://www.pombase.org/spombe/result/,rpl3702,rpl3702,,
1,X_110503_S8,D12,SPCC132.04c,Pombase,http://www.pombase.org/spombe/result/,gdh2,gdh2,,
1,X_110503_S8,D2,SPBC337.04,Pombase,http://www.pombase.org/spombe/result/,ppk27,ppk27,,
1,X_110503_S8,D3,SPBC365.01,Pombase,http://www.pombase.org/spombe/result/,SPBC365.01,,,
1,X_110503_S8,D4,SPBC4C3.04c,Pombase,http://www.pombase.org/spombe/result/,SPBC4C3.04c,,,
1,X_110503_S8,D5,SPBC582.09,Pombase,http://www.pombase.org/spombe/result/,pex11,pex11,,
1,X_110503_S8,D6,SPBC685.07c,Pombase,http://www.pombase.org/spombe/result/,rpl2701,rpl2701,,
1,X_110503_S8,D7,SPBC839.07,Pombase,http://www.pombase.org/spombe/result/,ibp1,ibp1,,
1,X_110503_S8,D8,SPBC9B6.09c,Pombase,http://www.pombase.org/spombe/result/,mdl1,mdl1,,
1,X_110503_S8,D9,SPBP4H10.16c,Pombase,http://www.pombase.org/spombe/result/,SPBP4H10.16c,,,
1,X_110503_S8,E1,SPBC32H8.06,Pombase,http://www.pombase.org/spombe/result/,mug93,mug93,,
1,X_110503_S8,E10,SPBPJ4664.03,Pombase,http://www.pombase.org/spombe/result/,mfm3,mfm3,,
1,X_110503_S8,E11,SPCC1223.06,Pombase,http://www.pombase.org/spombe/result/,tea1,tea1,,
1,X_110503_S8,E12,SPCC1322.08,Pombase,http://www.pombase.org/spombe/result/,srk1,srk1,,
1,X_110503_S8,E2,SPBC342.05,Pombase,http://www.pombase.org/spombe/result/,crb2,crb2,,
1,X_110503_S8,E3,SPBC365.10,Pombase,http://www.pombase.org/spombe/result/,arp5,arp5,,
1,X_110503_S8,E4,SPBC4F6.12,Pombase,http://www.pombase.org/spombe/result/,pxl1,pxl1,,
1,X_110503_S8,E5,SPBC609.02,Pombase,http://www.pombase.org/spombe/result/,ptn1,ptn1,,
1,X_110503_S8,E6,SPBC6B1.02,Pombase,http://www.pombase.org/spombe/result/,ppk30,ppk30,,
1,X_110503_S8,E7,SPBC887.10,Pombase,http://www.pombase.org/spombe/result/,mcs4,mcs4,,
1,X_110503_S8,E8,SPBP16F5.03c,Pombase,http://www.pombase.org/spombe/result/,tra1,tra1,,
1,X_110503_S8,E9,SPBP8B7.06,Pombase,http://www.pombase.org/spombe/result/,rpp201,rpp201,,
1,X_110503_S8,F1,SPBC32H8.08c,Pombase,http://www.pombase.org/spombe/result/,omh5,omh5,,
1,X_110503_S8,F10,SPCC1020.07,Pombase,http://www.pombase.org/spombe/result/,SPCC1020.07,,,
1,X_110503_S8,F11,SPCC1223.13,Pombase,http://www.pombase.org/spombe/result/,cbf12,cbf12,,
1,X_110503_S8,F12,SPCC1322.15,Pombase,http://www.pombase.org/spombe/result/,rpl3402,rpl3402,,
1,X_110503_S8,F2,SPBC342.06c,Pombase,http://www.pombase.org/spombe/result/,rtt109,rtt109,,
1,X_110503_S8,F3,SPBC3E7.05c,Pombase,http://www.pombase.org/spombe/result/,SPBC3E7.05c,,,
1,X_110503_S8,F4,SPBC543.02c,Pombase,http://www.pombase.org/spombe/result/,SPBC543.02c,,,
1,X_110503_S8,F5,SPBC609.03,Pombase,http://www.pombase.org/spombe/result/,iqw1,iqw1,,
1,X_110503_S8,F6,SPBC713.11c,Pombase,http://www.pombase.org/spombe/result/,pmp3,pmp3,,
1,X_110503_S8,F7,SPBC8D2.01,Pombase,http://www.pombase.org/spombe/result/,gsk31,gsk31,,
1,X_110503_S8,F8,SPBP16F5.05c,Pombase,http://www.pombase.org/spombe/result/,SPBP16F5.05c,,,
1,X_110503_S8,F9,SPBP8B7.23,Pombase,http://www.pombase.org/spombe/result/,rnf10,rnf10,,
